Test ID,Test Suite,Test Case Name,Execution Time (ms),Status
APP-1000,MobileUIAutomator,PushNotification_Receive_iteration_1000,2659,PASSED
APP-1001,MobileUIAutomator,DonorList_ScrollPerformance_iteration_1001,4375,PASSED
APP-1002,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1002,3446,PASSED
APP-1003,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1003,5147,PASSED
APP-1004,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1004,4448,PASSED
APP-1005,MobileUIAutomator,EmergencyForm_Validation_iteration_1005,2874,PASSED
APP-1006,MobileUIAutomator,PushNotification_Receive_iteration_1006,5985,PASSED
APP-1007,MobileUIAutomator,Login_ScreenRender_iteration_1007,7183,PASSED
APP-1008,MobileUIAutomator,DonorList_ScrollPerformance_iteration_1008,3552,PASSED
APP-1009,MobileUIAutomator,Navigation_BottomBar_iteration_1009,2292,PASSED
APP-1010,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1010,2207,PASSED
APP-1011,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1011,6007,PASSED
APP-1012,MobileUIAutomator,EmergencyForm_Validation_iteration_1012,2516,PASSED
APP-1013,MobileUIAutomator,Profile_EditDetails_iteration_1013,6093,PASSED
APP-1014,MobileUIAutomator,DonorList_ScrollPerformance_iteration_1014,2134,PASSED
APP-1015,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1015,4779,PASSED
APP-1016,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1016,4766,PASSED
APP-1017,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1017,5321,PASSED
APP-1018,MobileUIAutomator,Login_ScreenRender_iteration_1018,3734,PASSED
APP-1019,MobileUIAutomator,DonorList_ScrollPerformance_iteration_1019,7554,PASSED
APP-1020,MobileUIAutomator,Navigation_BottomBar_iteration_1020,6746,PASSED
APP-1021,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1021,2590,PASSED
APP-1022,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1022,3159,PASSED
APP-1023,MobileUIAutomator,DonorList_ScrollPerformance_iteration_1023,7356,PASSED
APP-1024,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1024,5860,PASSED
APP-1025,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1025,3988,PASSED
APP-1026,MobileUIAutomator,Navigation_BottomBar_iteration_1026,2117,PASSED
APP-1027,MobileUIAutomator,Navigation_BottomBar_iteration_1027,7182,PASSED
APP-1028,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1028,4517,PASSED
APP-1029,MobileUIAutomator,Login_ScreenRender_iteration_1029,5737,PASSED
APP-1030,MobileUIAutomator,Navigation_BottomBar_iteration_1030,6841,PASSED
APP-1031,MobileUIAutomator,Login_ScreenRender_iteration_1031,2871,PASSED
APP-1032,MobileUIAutomator,Login_ScreenRender_iteration_1032,6072,PASSED
APP-1033,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1033,2516,PASSED
APP-1034,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1034,5491,PASSED
APP-1035,MobileUIAutomator,PushNotification_Receive_iteration_1035,7557,PASSED
APP-1036,MobileUIAutomator,EmergencyForm_Validation_iteration_1036,4656,PASSED
APP-1037,MobileUIAutomator,Login_ScreenRender_iteration_1037,7604,PASSED
APP-1038,MobileUIAutomator,Navigation_BottomBar_iteration_1038,4634,PASSED
APP-1039,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1039,2373,PASSED
APP-1040,MobileUIAutomator,Navigation_BottomBar_iteration_1040,4748,PASSED
APP-1041,MobileUIAutomator,Login_ScreenRender_iteration_1041,2989,PASSED
APP-1042,MobileUIAutomator,Profile_EditDetails_iteration_1042,3157,PASSED
APP-1043,MobileUIAutomator,EmergencyForm_Validation_iteration_1043,3376,PASSED
APP-1044,MobileUIAutomator,PushNotification_Receive_iteration_1044,6533,PASSED
APP-1045,MobileUIAutomator,Navigation_BottomBar_iteration_1045,5593,PASSED
APP-1046,MobileUIAutomator,Map_LoadNearbyDonors_iteration_1046,6767,PASSED
APP-1047,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1047,3092,PASSED
APP-1048,MobileUIAutomator,Login_ScreenRender_iteration_1048,7178,PASSED
APP-1049,MobileUIAutomator,EmergencyForm_Validation_iteration_1049,3292,PASSED
APP-1050,MobileUIAutomator,AppLaunch_SplashScreen_iteration_1050,5989,PASSED
